time,tpt
2.141132,17886736.260161
2.143884,17858914.142267
2.146632,17892537.750262
2.149375,17917786.406804
2.152122,17892283.734228
2.157364,9375627.678931
2.160118,17850301.082196
2.162876,17823593.851817
2.165630,17848032.457042
2.168382,17860452.136299
2.171131,17878499.532959
2.173889,17821584.015107
2.176639,17874169.512235
2.179382,17917982.360528
2.182131,17878239.412439
2.186568,11078376.947455
2.190147,13734419.821915
2.192893,17899659.647178
2.195638,17902645.622899
2.198391,17852758.329616
2.201139,17886287.143467
2.203891,17863502.950356
2.206644,17855462.731916
2.209404,17808424.654407
2.212158,17848194.482572
2.214907,17873864.019430
2.218536,13544790.648495
2.222889,11293139.358102
2.225644,17838050.879382
2.228399,17844714.821112
2.231157,17816926.297474
2.233909,17864379.440699
2.236657,17887159.361736
2.239402,17901485.016174
2.242154,17861367.271094
2.244909,17842687.264361
2.247659,17871063.072287
2.252330,10522255.109027
2.255716,14517722.567716
2.258472,17836600.885008
2.261222,17870250.896839
2.263973,17867736.869656
2.266728,17843626.490554
2.269482,17843503.413906
2.272229,17897821.616047
2.274982,17853899.656086
2.277739,17828707.730634
2.281310,13761826.219426
2.285687,11231128.359148
2.288440,17850910.468343
2.291191,17868477.362306
2.293946,17838251.566817
2.296697,17870205.417197
2.299441,17908235.595023
2.302191,17877647.666453
2.304943,17856935.256984
2.307700,17827278.652421
2.310454,17850203.843575
2.313204,17872271.726017
2.316589,14523071.686392
2.321121,10844578.471950
2.323878,17828474.923992
2.326627,17881296.306671
2.329375,17883196.010045
2.332126,17865872.918656
2.334874,17887094.267884
2.337625,17872109.263048
2.340376,17867132.829003
2.343127,17862444.784033
2.345876,17878154.874900
2.348626,17878297.938896
2.353692,9701950.061960
2.356500,17502091.975715
2.359253,17859056.898493
2.362008,17839993.205471
2.364759,17862503.207125
2.367515,17834555.758023
2.370260,17911165.690672
2.373007,17892713.611742
2.375756,17875866.162308
2.378508,17861321.836658
2.383047,10828394.662733
2.386662,13597120.570707
2.389408,17898571.122167
2.392154,17898851.388406
2.394907,17858090.094123
2.397661,17846736.358695
2.400416,17842408.754222
2.403164,17881875.283088
2.405920,17837105.767012
2.408674,17847708.414807
2.411428,17846023.584839
2.416605,9494358.571589
2.419414,17498664.957813
2.422162,17886651.642248
2.424911,17882740.564919
2.427666,17840893.293295
2.430420,17846606.759214
2.433169,17876301.752788
2.435913,17911198.325198
2.438668,17842706.695625
2.441416,17884972.467724
2.444162,17901915.335945
2.446911,17882213.578797
2.450551,13502213.558693
2.455059,10903462.035535
2.457811,17859348.906972
2.460566,17841029.285684
2.463316,17875482.600208
2.466063,17889268.658949
2.468812,17885545.173992
2.471562,17873539.038548
2.474319,17823471.051364
2.477072,17853867.230024
2.479827,17840809.108569
2.482579,17863873.013565
2.487658,9676373.423125
2.490472,17468980.937017
2.493220,17887224.456063
2.495965,17906271.858242
2.498713,17886215.547238
2.501461,17888226.968526
2.504208,17888741.288010
2.506967,17816280.481727
2.509720,17854476.859687
2.512469,17877133.984667
2.515222,17857843.543317
2.517971,17877055.959637
2.522374,11165136.207983
2.525944,13766397.520973
