time,tpt
4.369676,11514704.135684
4.373565,12641357.546828
4.377247,13346982.998564
4.381422,11772877.734717
4.385826,11160953.013505
4.389939,11949849.143852
4.394308,11251232.663735
4.397989,13352113.364745
4.402445,11030307.763360
4.406156,13247778.358458
4.410642,10955521.057037
4.414408,13050803.129410
4.418937,10853541.665747
4.422626,13322375.910438
4.427132,10909178.074044
4.430977,12781672.944991
4.435324,11308193.125497
4.439056,13170485.058740
4.443246,11730798.788352
4.447300,12124874.963460
4.451151,12761661.840886
4.455492,11324497.589466
4.459277,12985438.143615
4.463688,11142028.446719
4.467443,13090472.122024
4.471161,13220889.069285
4.474938,13011208.508111
4.479225,11467572.587481
4.483175,12442180.388833
4.487613,11076142.621561
4.491415,12926837.863811
4.495777,11269411.430501
4.499875,11993523.029067
4.503928,12127872.665233
4.508162,11606613.446075
4.512301,11877510.275501
4.516153,12757634.023680
4.520336,11751263.956598
4.524326,12319717.111704
4.528061,13160730.833976
4.532555,10935344.375913
4.536263,13255452.515723
4.540686,11112741.466203
4.545139,11039077.417729
4.549570,11092908.297767
4.553260,13320072.518950
4.557540,11484144.348068
4.561525,12334070.838098
4.566000,10984818.771275
4.570083,12038036.197380
4.574167,12033350.242175
4.578625,11026153.240469
4.583078,11037257.931233
4.586840,13066533.463453
4.591284,11060383.184491
4.595053,13040474.500078
4.599490,11077850.114560
4.603337,12778173.947156
4.607695,11277406.251628
4.611464,13041003.864384
4.615829,11259560.214663
4.619979,11846595.839037
4.623957,12354526.034062
4.628437,10972175.561059
4.632114,13365220.027708
4.636365,11564447.230151
4.640379,12244156.735768
4.644195,12879531.104571
4.648532,11333127.354727
4.652295,13063651.012983
4.656193,12609478.658396
4.660584,11193685.697284
4.664269,13335695.586268
4.668470,11701408.397056
4.672469,12291038.959383
4.676610,11869017.739294
4.680689,12051864.800007
4.685116,11102788.437125
4.689712,10693437.390133
4.694785,9688882.248108
4.699262,10979008.498501
4.703193,12502387.820753
4.707531,11331839.235986
4.712553,9787357.160679
4.717170,10645551.142049
4.721020,12766003.865747
4.725237,11656718.739921
4.729783,10811291.147771
4.733470,13332277.282724
4.737943,10987244.808431
4.742105,11810509.940969
4.746181,12060408.039879
4.750021,12800100.000781
4.754342,11373062.695535
4.758505,11808640.065194
4.762564,12110195.088167
4.766344,13003092.043860
4.770712,11251974.452304
4.775609,10037292.691882
4.780046,11076352.285331
4.784035,12323297.003442
4.788491,11031535.666433
4.792752,11534021.044332
4.796708,12425475.460495
4.800548,12797550.468856
4.803267,18080333.003008
4.805984,18089915.181440
4.808700,18098641.129044
4.811416,18093391.229829
4.814122,18164267.775128
4.816831,18150108.397712
4.819537,18164052.972575
4.822243,18161388.500817
4.824943,18202118.618177
4.827652,18144620.957126
4.830368,18099920.753928
4.833067,18211843.849149
4.835765,18213483.728962
4.838473,18151757.288197
4.841177,18179249.351454
4.843884,18154955.380888
4.846584,18209374.463975
4.849288,18176916.514212
4.851991,18183028.877100
4.854699,18149578.939517
4.857397,18219701.757657
4.860095,18214266.656390
4.862808,18116732.618965
4.865511,18184495.379513
4.868216,18173173.125060
4.870919,18184495.379513
4.873616,18226802.655702
4.876320,18175982.202684
4.879021,18195299.621635
4.881722,18197152.104231
4.884424,18194147.904445
4.887126,18191784.310104
4.889833,18151770.695039
4.892536,18190720.556380
4.895241,18169491.725917
4.897948,18156323.462704
4.900647,18209880.430973
4.903350,18181589.513034
4.906055,18172319.821294
4.908756,18201235.634014
4.911454,18215832.713193
4.914156,18194343.214638
4.916860,18176694.690550
4.919569,18142678.702728
4.922269,18205280.538810
4.924972,18181468.455419
4.927674,18189199.200818
4.930375,18199247.548200
4.933074,18211425.490883
4.935782,18153165.114693
4.938481,18209232.798254
4.941182,18199348.626829
4.943882,18203338.760164
4.946586,18179161.943297
4.949286,18204194.979550
4.951987,18196687.264059
4.954813,17394941.834602
4.959393,10730661.743789
4.963957,10769328.185592
4.968403,11054932.795941
4.972260,12743784.643729
4.976693,11088711.496778
4.981517,10188740.024406
4.986165,10573965.482302
4.990117,12439192.161122
4.994359,11585987.630487
4.998207,12773448.524447
5.002502,11444529.586107
5.007037,10838408.876064
5.011302,11523988.380354
5.015708,11156210.783202
5.019443,13159751.273419
5.023834,11194822.758889
5.028536,10453288.462230
5.033008,10989443.409017
5.036694,13337219.014003
5.041070,11229881.281109
5.045488,11126065.987676
5.049576,12022853.989542
5.053753,11769359.629219
5.058100,11307136.963080
5.061725,13557897.036444
5.065619,12622470.215778
5.069908,11460497.633498
5.074384,10981780.370202
5.078681,11438438.571219
5.082615,12491819.652404
5.087078,11013397.482550
5.090858,13005865.234554
5.095140,11477448.257262
5.099079,12477936.022653
5.103353,11501143.515795
5.107290,12484407.825005
5.111518,11624266.033740
5.115461,12467058.122281
5.119663,11695714.402990
5.123758,12004273.005381
5.127473,13230109.481094
5.131703,11621086.199889
5.135647,12462221.861626
5.139879,11614125.226130
5.143793,12558260.035085
5.148229,11080247.484108
5.151911,13348378.502788
5.156098,11739335.731102
5.160123,12210408.956287
5.164274,11840970.790008
5.168331,12117960.774413
5.172181,12765463.437590
5.176542,11270566.513815
5.180443,12600056.140387
5.184599,11827598.885772
5.188558,12413146.237076
5.192705,11852869.314592
5.196729,12214016.647661
5.201017,11463769.315899
5.204955,12481484.857896
5.209152,11710906.997262
5.213221,12078418.305173
5.217019,12943425.968328
5.221309,11457016.840081
5.225188,12671937.531308
5.229665,10979273.360274
5.234082,11127542.024854
5.237871,12972387.489902
5.242326,11032627.640512
5.246613,11465020.746994
5.250575,12405423.536485
5.254427,12761976.621218
5.258778,11296072.137482
5.262883,11972544.406833
5.266501,13585064.610039
5.269823,14796801.371787
5.273541,13220497.904307
5.277240,13288483.260437
5.281504,11527404.556270
5.285423,12542199.018610
5.289723,11430652.483467
5.293638,12553089.875445
5.297924,11469815.078634
5.301856,12500356.048553
5.306319,11012430.208903
5.310451,11894563.522371
5.314439,12326140.159188
5.318945,10908865.739410
5.322635,13317733.839323
5.326904,11515599.781365
5.330883,12350943.495790
5.334660,13015008.620272
5.338856,11714541.002919
5.342824,12384646.686580
5.347072,11571735.602604
5.351026,12429748.855953
5.355220,11721877.284212
5.359243,12215701.371433
5.363702,11022990.578250
5.367395,13308967.496302
5.371866,10995095.022612
5.375538,13384928.339765
5.379736,11707598.720339
5.383803,12087329.182740
5.388315,10893607.363823
5.392233,12542871.141597
5.396592,11275879.844158
5.400299,13261113.791105
5.404587,11462475.388163
5.408534,12451689.915631
5.413114,10733919.048797
5.417322,11680577.831189
5.421201,12669278.777489
5.425692,10945984.045124
5.429922,11618399.676069
5.434073,11839975.333385
5.438524,11045264.190171
5.442231,13258652.705950
5.446721,10946203.436545
5.450455,13161830.370592
5.454662,11683582.014339
5.458668,12270600.288790
5.462855,11739332.927310
5.466963,11964637.718696
5.471250,11464368.257377
5.475175,12523695.957928
5.479324,11847112.663988
5.483412,12023989.267650
5.487269,12744630.554287
5.491664,11182081.006387
5.495423,13078044.679062
5.499655,11613167.543900
5.503604,12446128.056964
5.508091,10954454.058020
5.512099,12265293.874714
5.516120,12221827.967925
5.519915,12952573.899794
5.524350,11082613.406147
5.528144,12953471.652685
5.532589,11058765.666978
5.536453,12720292.790333
5.540821,11253999.414770
5.544979,11820263.315412
5.549042,12098593.494200
5.553480,11073297.969310
5.557644,11803881.505859
5.561835,11729113.601448
5.566187,11294826.169013
5.570453,11520536.424977
5.574516,12097333.920086
5.578889,11240066.152473
5.583415,10860287.588158
5.587695,11484697.117750
5.591652,12420043.694538
5.596078,11105934.326944
5.599776,13293054.627769
5.604246,10995218.001806
5.607982,13157609.433261
5.612122,11872151.192155
5.616172,12136527.040144
5.620623,11041651.503266
5.625067,11061438.558628
5.629298,11617122.776765
5.633252,12430666.762432
5.637502,11563552.131618
5.640806,14876018.050247
5.643530,18044172.098054
5.646244,18114889.796664
5.648946,18190653.234381
5.651654,18150892.588755
5.654354,18200986.257056
5.657054,18204370.278491
5.659760,18168182.098767
5.662466,18158832.148285
5.665169,18189650.195619
5.667872,18178899.723869
5.670582,18141841.652343
5.673287,18169424.560957
5.675990,18185154.709967
5.678689,18209664.548282
5.681456,17763277.012364
5.684161,18168712.642913
5.686862,18198297.463968
5.689567,18172971.550012
5.692270,18185289.273077
5.694987,18088983.135056
5.697689,18188808.805468
5.700397,18155404.679139
5.703098,18199025.179169
5.705799,18193050.204483
5.708498,18214745.895178
5.711205,18156638.687249
5.713904,18207350.877121
5.716607,18186184.168415
5.719308,18199220.594089
5.722007,18211816.857713
5.724707,18200231.427910
5.727408,18201404.135828
5.730110,18191602.520591
5.732811,18195939.527525
5.735513,18189481.911361
5.738204,18264473.681277
5.740901,18226424.161878
5.743605,18176627.472328
5.746309,18177380.344820
5.749006,18228817.047979
5.751702,18225856.450615
5.754400,18220681.095821
5.757113,18118395.486915
5.759811,18213726.699236
5.762512,18202563.512881
5.765210,18213659.206843
5.767907,18224971.161964
5.770606,18214118.164981
5.773306,18202401.730472
5.776002,18234700.540156
5.778704,18192262.366534
5.781404,18200703.188789
5.784404,16381935.876080
5.788878,10988418.923635
5.792955,12054649.116073
5.797094,11874081.396596
5.801622,10855200.390109
5.805837,11663268.676606
5.810215,11227087.907833
5.814172,12419550.988963
5.818644,10990876.043392
5.823118,10987146.567489
5.827345,11628506.686060
5.831429,12035716.340850
5.835754,11364395.675740
5.840212,11024288.558600
5.843909,13296290.986212
5.848348,11072392.478829
5.852055,13258241.421808
5.856391,11336580.329954
5.860301,12570352.106427
5.864499,11708279.191197
5.868566,12087305.402916
5.873018,11039179.068861
5.876778,13073887.734054
5.881122,11314604.568935
5.884795,13380610.474019
5.889211,11129766.895782
5.893750,10829578.020575
5.897615,12718419.947467
5.901878,11528115.613265
5.906327,11048606.044095
5.910074,13117757.170971
5.914406,11347088.107073
5.918337,12503660.001796
5.922856,10877024.255773
5.927053,11709883.072701
5.930992,12479057.489935
5.935288,11442515.397880
5.939279,12313550.617531
5.943781,10919291.392372
5.947987,11685790.324322
5.952099,11951929.665695
5.956463,11263518.249938
5.960127,13414492.029005
5.964669,10822655.707788
5.968841,11781236.023085
5.973136,11443668.940096
5.977189,12127280.187495
5.981528,11327728.621251
5.985451,12527663.600424
5.989762,11402443.480167
5.993729,12389182.453094
5.997618,12639290.109663
6.001982,11263301.440659
6.005833,12764346.255745
6.010135,11423875.229863
6.013834,13288591.039501
6.018318,10961746.510950
6.022087,13042671.815946
6.026588,10918985.755247
6.030349,13071363.549692
6.034548,11705412.824657
6.038665,11937134.781647
6.043117,11039890.679208
6.046995,12675104.014144
6.051388,11190222.397474
6.055748,11271858.833911
6.060193,11057690.901634
6.064090,12613740.385141
6.068473,11215334.560467
6.072918,11056332.816492
6.077145,11628451.664280
6.081072,12515401.720409
6.085536,11010863.684782
6.089427,12632961.976203
6.093847,11121008.619732
6.097608,13069441.512175
6.102130,10868397.136963
6.105841,13247467.720887
6.110339,10926991.327012
6.114560,11642565.286907
6.118555,12305498.418751
6.122828,11501391.108605
6.126878,12137803.781556
6.131279,11168086.610838
6.134948,13397475.053499
6.138696,13113788.367276
6.143166,10996573.414746
6.146885,13216601.742584
6.151443,10783615.538832
6.155589,11853801.189335
6.159475,12649044.849398
6.163670,11716006.965914
6.167715,12150441.810651
6.171866,11843310.344030
6.175939,12067923.316440
6.179662,13199359.689265
6.184092,11095635.292391
6.188556,11010382.715635
6.192303,13118586.933458
6.196760,11028132.372590
6.200577,12878741.430025
6.205002,11106772.528092
6.208724,13205377.580519
6.213248,10865098.545639
6.217089,12795854.676246
6.221473,11211630.241566
6.225569,11999853.517413
6.229571,12283881.828617
6.233814,11584272.803591
6.237731,12545947.823743
6.241978,11575687.194561
6.245953,12362794.909201
6.250390,11079298.401265
6.254048,13434232.201323
6.258556,10904211.893826
6.262206,13465305.306183
6.266682,10981380.447459
6.270478,12949983.744019
6.274867,11198197.061111
6.278619,13100942.989628
6.283104,10958403.237224
6.287415,11403353.493518
6.291384,12383810.445464
6.295854,10994354.745990
6.299709,12750260.701742
6.304073,11264096.448826
6.307816,13129471.084151
6.312243,11104780.125263
6.316061,12872262.333103
6.320527,11005994.272190
6.324339,12893609.620471
6.328747,11150607.382786
6.332557,12903120.800586
6.336911,11288354.153739
6.341360,11047674.789468
6.345147,12978607.952408
6.349454,11411889.288514
6.353377,12528308.619712
6.357886,10901578.169341
6.362229,11317532.873620
6.366345,11940759.722092
6.370669,11367249.915067
6.375203,10842540.293895
6.379718,10885284.181834
6.383594,12681045.845727
6.387912,11383390.421666
6.392436,10864536.567348
6.396945,10901940.865754
6.402170,9405853.628292
6.406790,10639762.475615
6.411193,11163011.260442
6.415341,11849368.947334
6.419292,12440634.140267
6.423709,11127489.122558
6.427435,13193290.619053
6.431941,10906512.909213
6.435805,12722241.922417
6.440049,11580028.879393
6.444463,11136010.353010
6.448703,11592302.458341
6.452598,12619119.383052
6.455608,16329220.906931
6.458340,17993204.226822
6.461039,18214037.170688
6.463750,18128967.509712
6.466464,18108903.212496
6.469161,18224619.773520
6.471862,18196505.376543
6.474569,18162227.355968
6.477271,18189057.848842
6.479968,18223876.496457
6.482676,18152374.023403
6.485381,18172071.236057
6.488086,18169303.665281
6.490793,18155525.389922
6.493495,18192518.238044
6.496197,18192868.389669
6.498900,18182706.009260
6.501598,18218101.272954
6.504302,18175572.211402
6.507008,18162777.687039
6.509708,18206312.277223
6.512412,18174799.327319
6.515117,18175787.286489
6.517812,18233259.747905
6.520512,18204693.916176
6.523216,18178953.511853
6.525923,18159476.200786
6.528624,18194740.582800
6.531326,18195272.679216
6.534022,18231359.332704
6.536721,18209145.101532
6.539427,18166308.652798
6.542123,18226910.799682
6.544826,18183250.855392
6.547527,18201532.199293
6.550233,18160207.524116
6.552932,18211985.555500
6.555636,18181105.292243
6.558339,18183634.285207
6.561045,18161777.719971
6.563751,18162677.014229
6.566452,18196855.681668
6.569155,18186978.209446
6.571856,18194976.317879
6.574558,18193851.579747
6.577261,18184838.494497
6.579960,18212781.851247
6.582658,18214543.396839
6.585360,18193683.217741
6.588063,18185894.831716
6.590763,18202853.380223
6.593465,18187859.810795
6.596167,18191663.116692
6.598870,18188115.558476
6.602061,15399147.520337
6.606408,11307048.524933
6.610744,11337139.904763
6.614696,12436356.404640
6.619238,10822782.008975
6.622924,13335771.568478
6.627383,11022604.951561
6.631844,11018661.243419
6.636325,10967883.594767
6.640226,12600224.103107
6.644641,11133450.092009
6.648495,12753926.440733
6.652813,11382117.209964
6.656692,12670598.216083
6.661055,11266843.704406
6.665338,11474358.944430
6.669255,12549388.066694
6.673693,11075573.574193
6.677529,12811760.796043
6.681963,11086913.125221
6.685825,12726194.698972
6.690079,11554557.152885
6.694039,12411375.275930
6.698378,11327885.260912
6.702923,10814911.693183
6.707018,12003540.106555
6.711029,12253353.642576
6.714659,13541029.302256
6.718758,11991106.205895
6.722789,12193197.886433
6.726593,12921393.802820
6.731079,10957001.038142
6.734925,12778044.391434
6.739309,11213942.595620
6.743158,12768955.476997
6.747503,11313133.173061
6.751303,12933763.406228
6.755744,11066596.359677
6.759456,13242456.686940
6.763648,11724242.719875
6.767601,12436003.992516
6.772140,10827335.585944
6.775983,12791592.193048
6.780107,11917858.141312
6.784079,12373818.619032
6.787928,12772977.170174
6.792250,11372281.175210
6.795980,13177285.589623
6.800258,11487931.618386
6.804179,12536140.362332
6.808559,11222917.109058
6.812796,11598886.929731
6.817243,11054172.009861
6.821143,12602185.076133
6.825714,10752436.481718
6.830128,11136628.523472
6.834064,12486558.125675
6.838370,11415981.677572
6.842813,11062703.281562
6.846469,13442642.319381
6.850884,11133830.903584
6.855147,11528607.726879
6.859066,12543143.211858
6.863033,12389666.505931
6.867066,12186531.888860
6.871099,12188665.423961
6.875673,10745793.296953
6.879372,13289356.321137
6.883633,11534391.857215
6.887641,12263335.366744
6.892152,10896179.265559
6.895820,13398753.298781
6.900025,11690912.926817
6.904098,12067902.575846
6.907829,13172948.822161
6.912317,10952677.001651
6.916209,12627058.621335
6.920589,11221766.647436
6.924250,13427266.650294
6.928385,11887038.310740
6.932452,12084027.655194
6.936338,12648556.592075
6.940673,11339198.255565
6.944546,12691186.297485
6.948944,11176809.938520
6.953139,11714585.674467
6.957279,11873134.858347
6.961601,11371818.102735
6.965722,11927439.468584
6.970051,11354810.570656
6.974391,11325489.147904
6.978308,12548804.950487
6.982463,11829534.558645
6.986578,11945022.567033
6.990463,12651893.768572
6.994743,11482368.331912
6.998995,11560761.619739
7.003169,11774561.418428
7.006849,13358354.882939
7.011339,10947346.851958
7.015495,11827644.423739
7.019509,12242567.830780
7.023901,11191134.523120
7.027683,12998436.019885
7.031938,11551665.099480
7.035969,12193261.407182
7.040244,11496409.009450
7.044168,12527966.942806
7.048505,11333020.218069
7.052431,12519880.710642
7.056349,12544286.035856
7.060661,11399219.921547
7.064460,12937617.164242
7.068778,11382270.085763
7.073030,11559992.154107
7.076987,12421905.030755
7.081184,11712366.468966
7.085197,12248147.589780
7.089447,11563701.758505
7.093378,12505381.038594
7.097900,10869658.963123
7.101657,13079910.075618
7.105992,11340022.328438
7.109920,12513091.750962
7.114455,10838265.480614
7.118647,11726127.922914
7.122548,12598538.218924
7.127112,10769229.083842
7.130863,13102444.686075
7.134779,12551330.042116
7.139104,11367181.564777
7.143291,11737998.474481
7.147265,12368014.872216
7.151653,11201358.966955
7.155932,11487598.689415
7.159934,12280272.638442
7.163404,14165641.632784
7.167225,12863883.923547
7.170899,13376914.263320
7.174522,13567810.898636
7.178270,13114943.062384
7.182587,11384542.620580
7.186257,13394426.510238
7.190015,13079530.688812
7.194151,11883805.051633
7.198158,12264935.788250
7.201849,13318303.997225
7.206238,11199549.393130
7.210454,11656757.442590
7.214421,12392112.331755
7.218650,11622319.999697
7.222693,12156055.138513
7.227056,11267171.708836
7.230956,12602883.032569
7.235279,11369548.014666
7.239378,11990228.666190
7.243369,12316713.337969
7.247833,11010192.806056
7.251596,13063460.052156
7.256094,10926216.472996
7.260615,10872383.102859
7.264852,11599387.841551
7.268858,12272003.443511
7.273302,11060567.362640
7.277556,11553459.903016
7.281431,12683267.696116
7.285935,10913976.715873
7.290013,12053413.454005
7.294017,12274878.155252
7.297015,16394645.589870
7.299741,18030728.393445
7.302452,18130579.122095
7.305162,18134304.982617
7.307864,18195373.713697
7.310571,18154519.515776
7.313271,18206042.530400
7.315970,18210609.072849
7.318674,18175289.933074
7.321378,18178906.447350
7.324084,18168571.609167
7.326789,18165080.043210
7.329494,18170425.370279
7.332198,18177252.620987
7.334901,18189253.049768
7.337606,18168094.797002
7.340312,18166899.518772
7.343011,18210501.122225
7.345712,18197879.727832
7.348410,18214293.655088
7.351110,18206109.966356
7.353818,18148674.240676
7.356520,18190424.343312
7.359228,18155518.683725
7.361936,18147139.809623
7.364639,18186042.863295
7.367345,18166792.085736
7.370049,18173502.373921
7.372750,18197623.705485
7.375450,18209050.659852
7.378156,18162630.033966
7.380861,18169041.730169
7.383567,18164536.285465
7.386270,18182194.825295
7.388969,18210237.997941
7.391667,18221329.543154
7.394373,18165039.763742
7.397074,18196720.947331
7.399777,18186009.219543
7.402480,18182174.647571
7.405178,18217993.233486
7.407878,18202806.191887
7.410579,18197697.816476
7.413274,18236371.603173
7.415987,18121996.074157
7.418694,18157738.705441
7.421396,18186594.638595
7.424092,18231643.355346
7.426787,18238631.746396
7.429490,18187577.150672
7.432188,18218013.490789
7.434897,18143395.279218
7.439470,10748434.542729
7.442791,14800829.294512
7.446098,14860806.919563
7.450350,11561066.171533
7.454360,12256485.511628
7.458600,11591430.378547
7.462598,12293876.472954
7.467119,10873951.364553
7.471289,11784515.417187
7.475347,12112370.625924
7.479662,11391172.953380
7.484117,11034700.757378
7.488974,10118158.401301
7.492978,12276135.115411
7.497260,11480327.396739
7.501184,12524579.921278
7.505627,11062865.127217
7.509280,13455603.243668
7.513785,10911733.110090
7.517893,11965127.029668
7.521900,12265572.400865
7.526132,11615184.623114
7.530191,12106869.130932
7.534291,11988693.280727
7.538304,12248944.241287
7.542784,10971776.337554
7.546894,11957471.570839
7.550910,12241467.123098
7.555390,10970857.988859
7.559813,11112301.801001
7.563547,13163039.368071
7.567820,11503964.551911
7.571766,12456909.463875
7.576192,11104882.990022
7.579939,13115604.479350
7.583911,12376551.129192
7.588226,11390819.211069
7.592447,11644198.108671
7.596475,12201255.176324
7.600892,11128640.490935
7.604832,12474689.972788
7.609208,11233494.976329
7.613672,11010663.892495
7.617588,12550657.012289
7.621927,11328112.396115
7.625674,13115845.965661
7.629952,11492043.807806
7.633903,12440023.304796
7.638449,10811112.799859
7.642548,11992653.913899
7.646562,12244297.042780
7.650706,11859389.793474
7.654761,12122013.272263
7.658904,11862964.799925
7.662915,12256953.137702
7.667257,11318499.755332
7.671282,12213521.943190
7.675770,10951344.587694
7.679900,11900158.944791
7.683843,12467352.212085
7.688129,11468014.058770
7.692061,12500174.842737
7.695824,13062824.713593
7.700275,11041306.734339
7.703998,13204199.812382
7.708187,11733954.917186
7.712263,12056165.956735
7.716100,12809921.016954
7.720493,11190976.546580
7.724317,12851321.619018
7.728739,11116068.975172
7.732450,13244811.828928
7.736731,11480083.391296
7.740696,12396916.206562
7.744948,11559559.884433
7.748921,12373005.642012
7.753020,11992405.200418
7.757100,12045420.292093
7.761326,11630917.151012
7.765419,12009015.557334
7.769748,11355130.600635
7.773924,11767714.058339
7.777910,12332226.447096
7.782044,11891021.229024
7.786174,11900977.244756
7.789913,13145423.385760
7.794118,11689239.179213
7.798119,12283053.000404
7.801794,13375261.643760
7.806006,11670762.545856
7.810045,12167737.128160
7.813895,12768298.708363
7.818156,11535168.746902
7.821773,13586904.691811
7.825630,12745916.156808
7.829995,11259227.494946
7.833735,13142678.221770
7.838216,10969107.429946
7.842082,12715228.498751
7.846444,11266213.576255
7.850193,13110524.829097
7.854625,11091506.508294
7.858783,11820965.475046
7.862832,12139395.588898
7.867321,10949351.452752
7.870997,13372554.268868
7.875212,11660534.953611
7.879269,12113600.493692
7.883177,12578928.605521
7.887525,11303493.936836
7.891199,13379652.540615
7.895358,11818464.234430
7.899363,12271739.944573
7.903056,13310419.942233
7.907250,11718663.387641
7.911354,11976325.120971
7.915099,13127293.510600
7.919586,10952872.254373
7.923281,13303538.949228
7.927766,10958036.774255
7.931672,12584506.708690
7.936047,11235780.401207
7.939736,13322888.685899
7.944193,11027766.179588
7.948055,12727783.089077
7.952444,11199610.638536
7.956215,13032255.840745
7.960694,10974360.783450
7.964865,11782891.027436
7.968899,12185238.834598
7.973409,10898617.051706
7.977561,11837497.401998
7.981534,12372002.806052
7.985742,11681932.576483
7.989710,12387599.396044
7.993953,11581824.321124
7.997935,12344339.565778
8.002169,11609099.841282
8.006089,12540487.030755
8.010325,11602243.591408
8.014283,12419202.666571
8.018138,12747638.411286
8.022507,11252116.124439
8.026177,13390518.373141
8.030096,12542963.964242
8.034408,11397964.311330
8.038791,11214786.944831
8.043044,11556749.560732
8.046964,12539232.936304
8.051242,11490077.325191
8.055172,12505600.576430
8.059076,12590650.919131
8.063493,11128330.580608
8.067311,12873411.972755
8.071648,11334530.770673
8.076089,11066838.054955
8.080242,11834980.612129
8.084328,12029680.652508
8.088808,10971658.780340
8.092590,12997119.595871
8.096954,11262457.512590
8.100815,12730037.833739
8.105148,11344435.117434
8.109372,11636630.860131
8.113297,12521296.802015
8.117540,11583939.727314
8.121500,12411647.939687
8.125788,11463157.069880
8.129718,12507923.695354
8.132417,18211101.613812
8.135481,16042854.056115
8.138217,17960389.361013
8.140920,18183715.009334
8.143625,18171916.713527
8.146339,18109810.622934
8.149035,18231372.857391
8.151733,18223369.751401
8.154435,18186312.017796
8.157141,18168356.704812
8.159838,18219836.832524
8.162540,18190700.359728
8.165242,18195683.559768
8.167941,18207168.776365
8.170643,18189401.136023
8.173346,18185343.098878
8.176046,18204754.599523
8.178746,18203197.188341
8.181444,18222167.189274
8.184145,18198425.483720
8.186852,18155237.027937
8.189550,18218695.512935
8.192249,18208099.551836
8.194946,18227688.122298
8.197644,18215204.908085
8.200345,18199153.209160
8.203046,18200649.272022
8.205749,18181125.467595
8.208452,18186399.494724
8.211155,18181596.238505
8.213855,18204950.137504
8.216555,18202705.074848
8.219256,18203008.429335
8.221959,18182544.579640
8.224657,18219654.481927
8.227362,18169511.875502
8.230063,18197657.392224
8.232758,18238198.621671
8.235454,18228276.227809
8.238153,18209981.627747
8.240856,18185343.098878
8.243555,18216460.561578
8.246269,18106595.063492
8.248970,18200278.602898
8.251671,18195750.919005
8.254373,18191488.062391
8.257073,18202698.333752
8.259781,18155384.560831
8.262484,18181401.201884
8.265186,18190808.075724
8.267888,18189051.117850
8.270594,18167960.488234
8.273299,18170734.367242
8.275993,18242131.336517
8.278695,18188512.654656
8.281393,18219012.906987
8.285219,12848973.326460
8.289297,12050620.845279
8.293506,11678435.310160
8.298110,10676024.405941
8.302483,11239310.512935
8.306898,11134789.352630
8.311343,11056342.764621
8.315604,11535499.024392
8.319541,12483922.682580
8.323689,11849451.789279
8.327812,11921960.060270
8.332266,11036685.437624
8.336104,12807023.852144
8.340682,10736889.840716
8.344913,11615640.278140
8.349032,11933937.961587
8.353337,11416893.853223
8.357811,10984882.600632
8.362056,11580672.773191
8.366028,12374220.474713
8.370231,11693724.900554
8.374268,12176140.838155
8.378807,10828122.717843
8.382654,12778366.624628
8.387076,11115717.029558
8.390806,13177426.900428
8.395239,11087560.871954
8.399131,12626876.967330
8.403560,11099373.627877
8.407407,12777130.932058
8.411665,11542368.749938
8.416164,10924630.672492
8.420061,12614546.456855
8.424393,11345778.480323
8.428240,12777446.475986
8.432582,11319683.172312
8.436758,11769328.629625
8.440823,12090198.310540
8.445140,11386304.327430
8.449065,12523501.311283
8.453610,10815087.786775
8.457356,13121406.109014
8.461844,10951022.514297
8.465676,12827793.552698
8.470035,11274609.877670
8.473912,12678478.108010
8.478190,11489577.752407
8.482000,12901823.611030
8.486342,11318119.237694
8.490181,12805492.355706
8.494461,11483355.535920
8.498923,11016900.335738
8.502745,12857732.558535
8.507258,10892064.805481
8.511185,12516035.916378
8.515550,11261157.027066
8.520061,10895015.118296
8.523960,12607887.317007
8.528381,11118412.495547
8.532236,12749301.605335
8.536744,10903087.145062
8.541014,11512166.330567
8.545527,10888937.577579
8.549307,13006195.618982
8.553743,11078252.101007
8.557676,12497225.423738
8.561947,11508228.341120
8.566423,10981748.473454
8.570102,13362157.083640
8.574315,11665303.198916
8.578302,12330048.548061
8.582201,12606351.342028
8.586513,11397277.147082
8.590758,11579990.684553
8.594706,12448035.050620
8.599132,11106017.137593
8.602839,13257536.933483
8.607058,11650896.916632
8.611130,12071411.713189
8.614866,13157137.476722
8.619342,10979817.838496
8.623124,12996002.734999
8.627316,11726600.717262
8.631387,12074857.631798
8.635903,10883724.699691
8.640046,11862495.260625
8.644110,12094669.728064
8.648302,11724785.282952
8.652566,11528845.686992
8.656898,11344615.785154
8.661224,11361482.466352
8.665269,12151270.862438
8.669487,11655331.142584
8.673432,12458125.041029
8.677588,11827365.509196
8.681657,12080027.231181
8.685866,11677702.814913
8.689811,12459015.562363
8.694158,11305534.886449
8.698356,11708625.034571
8.702789,11088418.815209
8.707315,10860174.807452
8.711184,12704547.164003
8.715590,11154747.383053
8.720041,11042167.456698
8.724036,12305107.175250
8.728508,10991320.899521
8.732882,11237511.780045
8.737538,10554808.147594
8.742045,10907522.178096
8.746367,11370905.223718
8.750803,11080150.070750
8.755195,11191725.700712
8.759686,10944641.073800
8.764222,10837445.809464
8.767967,13123143.744774
8.772207,11593442.647698
8.776123,12550234.001911
8.780448,11363977.910158
8.784325,12677441.494634
8.788510,11747351.635671
8.792556,12146523.369059
8.796634,12054527.903564
8.800711,12053360.249366
8.804587,12683162.966981
