src_non_pref_nr,delta_hot,cpu_idle,cpu_not_idle,cpu_newly_idle,same_node,prefer_src,prefer_dst,src_len,src_load,dst_load,dst_len,delta_faults,extra_fails,buddy_hot,can_migrate
0,1,1,0,0,1,1,1,273,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,1,1,298,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,270,0.0,0.0,1,0.0,0,0,1
0,1,0,0,1,1,0,0,270,0.0,0.0,1,0.0,0,0,0
0,1,1,0,0,1,1,1,239,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,1,1,242,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,1,1,297,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,262,0.0,0.0,0,0.0,0,0,1
1,1,0,0,1,1,1,1,123,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,1,1,232,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,243,0.0,0.0,1,0.0,0,0,1
0,1,0,0,1,0,1,0,219,0.0,0.0,0,-0.8113207547169812,0,0,0
1,1,0,0,1,0,1,0,365,0.0,0.0,0,-0.8113207547169812,0,0,0
1,1,0,0,1,0,1,0,365,0.0,0.0,0,-0.8113207547169812,0,0,0
0,1,1,0,0,1,1,1,273,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,1,1,268,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,1,1,274,0.0,0.0,1,0.0,0,0,0
1,1,1,0,0,1,1,1,320,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,1,1,236,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,236,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,236,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,236,0.0,0.0,13,0.0,0,0,0
0,1,0,0,1,1,1,1,236,0.0,0.0,0,0.0,0,0,1
1,1,1,0,0,1,1,1,362,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,1,1,267,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,274,0.0,0.0,13,0.0,0,0,1
0,1,0,0,1,1,0,0,274,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,1,1,307,0.0,0.0,0,0.0,0,0,1
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,1,0,257,0.0,0.0,0,-0.8113207547169812,0,0,0
1,1,1,0,0,1,1,1,251,0.0,0.0,0,0.0,0,0,1
0,1,1,0,0,1,1,1,235,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,263,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,90,0.0,0.0,0,0.0,0,0,1
0,1,1,0,0,1,1,1,245,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,1,1,248,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,1,1,278,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,278,0.0,0.0,1,0.0,0,0,1
0,1,1,0,0,1,1,1,231,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,1,1,251,0.0,0.0,0,0.0,0,0,1
0,1,1,0,0,1,1,1,294,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,1,1,279,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,0,1,0,306,0.0,0.0,0,-0.7049180327868853,0,0,0
0,1,1,0,0,1,1,1,288,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,1,1,311,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,1,1,240,0.0,0.0,0,0.0,0,0,1
0,1,1,0,0,1,1,1,214,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,0,1,0,214,0.0,0.0,1,-0.7049180327868853,0,0,0
0,1,0,0,1,1,1,1,292,0.0,0.0,1,0.0,0,0,1
0,1,1,0,0,1,1,1,237,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,0,1,0,294,0.0,0.0,0,-0.7049180327868853,0,0,0
1,1,0,0,1,1,1,1,310,0.0,0.0,2,0.0,0,0,1
1,1,0,0,1,1,1,1,2,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,1,1,267,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,1,0,264,0.0,0.0,0,-0.8333333333333334,0,0,0
0,1,0,0,1,1,1,1,262,0.0,0.0,0,0.0,0,0,1
0,1,1,0,0,1,1,1,240,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,1,1,281,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,1,1,324,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,1,1,325,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,1,1,277,0.0,0.0,0,0.0,0,0,1
1,1,1,0,0,1,1,1,279,0.0,0.0,0,0.0,0,0,1
0,1,1,0,0,1,1,1,247,0.0,0.0,0,0.0,0,0,1
0,1,1,0,0,1,1,1,284,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,1,0,315,0.0,0.0,0,-0.7049180327868853,0,0,0
0,1,1,0,0,1,1,1,299,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,1,1,331,0.0,0.0,88,0.0,0,0,0
1,1,0,0,1,1,1,1,331,0.0,0.0,88,0.0,0,0,0
0,1,0,0,1,0,1,0,242,0.0,0.0,0,-0.7049180327868853,0,0,0
0,1,0,0,1,0,1,0,242,0.0,0.0,0,-0.7049180327868853,0,0,0
0,1,0,0,1,0,1,0,242,0.0,0.0,0,-0.7049180327868853,0,0,0
0,1,1,0,0,1,1,1,229,0.0,0.0,78,0.0,0,0,1
0,1,0,0,1,0,1,0,180,0.0,0.0,0,-0.8333333333333334,0,0,0
0,1,1,0,0,1,1,1,231,0.0,0.0,30,0.0,0,0,0
0,1,0,0,1,1,1,1,272,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,1,1,289,0.0,0.0,0,0.0,0,0,1
0,1,1,0,0,1,1,1,268,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,1,1,334,0.0,0.0,1,0.0,0,0,1
1,1,0,0,1,0,1,0,304,0.0,0.0,0,-0.7049180327868853,0,0,0
0,1,1,0,0,1,1,1,294,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,1,1,298,0.0,0.0,0,0.0,0,0,1
0,1,1,0,0,1,1,1,294,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,293,0.0,0.0,1,0.0,0,0,0
0,1,1,0,0,1,1,1,207,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,1,1,218,0.0,0.0,0,0.0,0,0,1
0,1,1,0,0,1,1,1,245,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,1,1,286,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,1,1,355,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,1,1,175,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,1,1,289,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,1,1,303,0.0,0.0,0,0.0,0,0,1
0,1,1,0,0,1,1,1,250,0.0,0.0,0,0.0,0,0,1
0,1,1,0,0,1,1,1,256,0.0,0.0,69,0.0,0,0,0
0,1,1,0,0,1,1,1,232,0.0,0.0,0,0.0,0,0,1
0,1,1,0,0,1,1,1,256,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,256,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,1,1,274,0.0,0.0,0,0.0,0,0,1
1,1,0,0,1,1,1,1,110,0.0,0.0,1,0.0,0,0,0
0,1,1,0,0,1,1,1,238,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,1,0,249,0.0,0.0,0,-0.7049180327868853,0,0,0
1,1,0,0,1,0,1,0,249,0.0,0.0,0,-0.7049180327868853,0,0,0
0,1,1,0,0,1,1,1,300,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,300,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,78,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,0,0,0,17,0.0,0.0,3,0.0,0,0,1
1,1,0,0,1,1,1,1,148,0.0,0.0,16,0.0,0,0,0
0,1,0,0,1,0,1,0,229,0.0,0.0,0,-0.7049180327868853,0,0,0
0,1,0,0,1,0,1,0,229,0.0,0.0,0,-0.7049180327868853,0,0,0
0,1,1,0,0,1,1,1,205,0.0,0.0,0,0.0,0,0,1
0,1,1,0,0,1,1,1,171,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,1,1,286,0.0,0.0,0,0.0,0,0,1
0,1,1,0,0,1,1,1,295,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,1,1,306,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,1,1,296,0.0,0.0,0,0.0,0,0,1
0,1,1,0,0,0,1,0,235,0.0,0.0,0,-0.7049180327868853,0,0,0
1,1,0,0,1,0,0,0,117,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,1,1,229,0.0,0.0,1,0.0,0,0,1
1,1,1,0,0,1,1,1,286,0.0,0.0,0,0.0,0,0,1
0,1,1,0,0,1,1,1,252,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,0,1,0,242,0.0,0.0,91,-0.7333333333333333,0,0,0
0,1,1,0,0,1,1,1,226,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,1,0,246,0.0,0.0,0,-0.7049180327868853,0,0,0
1,1,0,0,1,1,1,1,246,0.0,0.0,0,0.0,0,0,1
1,1,0,0,1,0,1,0,271,0.0,0.0,0,-0.7049180327868853,0,0,0
1,1,0,0,1,0,0,0,271,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,1,0,279,0.0,0.0,0,-0.7049180327868853,0,0,0
1,1,1,0,0,1,1,1,295,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,1,1,283,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,1,1,271,0.0,0.0,1,0.0,0,0,1
0,1,0,0,1,1,0,0,271,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,1,1,272,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,0,1,0,285,0.0,0.0,0,-0.7333333333333333,0,0,0
1,1,1,0,0,1,1,1,298,0.0,0.0,0,0.0,0,0,1
1,1,0,0,1,1,1,1,150,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,0,1,0,150,0.0,0.0,76,-0.2,0,0,0
1,1,0,0,1,1,1,1,279,0.0,0.0,0,0.0,0,0,1
1,1,1,0,0,1,1,1,316,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,1,1,260,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,1,1,235,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,0,1,0,207,0.0,0.0,0,-0.7333333333333333,0,0,0
