src_non_pref_nr,delta_hot,cpu_idle,cpu_not_idle,cpu_newly_idle,same_node,prefer_src,prefer_dst,src_len,src_load,dst_load,dst_len,delta_faults,extra_fails,buddy_hot,can_migrate
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,1156,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,1156,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,1,0,0,1356,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,1356,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,1356,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,4,0.0,0,0,0
0,1,0,0,1,0,0,0,2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,54,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,0,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,0,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,0,0,0,-2,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,1011,0.0,0.0,4,0.0,0,0,0
1,1,0,0,1,1,0,0,77,0.0,0.0,46,0.0,0,1,0
1,1,1,0,0,1,0,0,77,0.0,0.0,51,0.0,0,0,0
1,1,1,0,0,1,0,0,77,0.0,0.0,169,0.0,0,0,0
1,1,0,0,1,1,0,0,77,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,82,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,531,0.0,0.0,1,0.0,0,0,0
1,1,1,0,0,1,0,0,210,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,210,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,1,1,5,0.0,0.0,4,0.0,0,0,0
1,1,1,0,0,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,26,0.0,0.0,14,0.0,0,0,0
1,1,1,0,0,1,0,0,56,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,123,0.0,0.0,48,0.0,0,0,1
1,1,1,0,0,1,0,0,166,0.0,0.0,85,0.0,0,0,0
1,1,0,0,1,1,0,0,165,0.0,0.0,56,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,3,0.0,0,0,0
0,1,0,0,1,0,0,0,-2,0.0,0.0,7,0.0,0,0,0
0,1,0,0,1,0,0,0,-2,0.0,0.0,7,0.0,0,0,1
1,1,0,0,1,0,0,0,1035,0.0,0.0,7,0.0,0,0,0
1,1,0,0,1,1,0,0,7,0.0,0.0,287,0.0,0,0,1
1,1,0,0,1,1,0,0,249,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,1
1,1,0,0,1,1,0,0,5,0.0,0.0,0,0.0,0,0,1
1,1,1,0,0,1,0,0,2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,1,1,1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,0,0.0,0.0,8,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,10,0.0,0.0,4,0.0,0,0,0
1,1,0,0,1,1,0,0,12,0.0,0.0,17,0.0,0,0,0
1,1,0,0,1,1,0,0,20,0.0,0.0,12,0.0,0,0,0
1,1,0,0,1,1,0,0,8,0.0,0.0,5,0.0,0,0,0
1,1,0,0,1,1,1,1,1,0.0,0.0,7,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,0,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,0,0,0,89,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,94,0.0,0.0,49,0.0,0,0,1
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,5,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,1,0,0,11,0.0,0.0,7,0.0,0,0,0
1,1,0,0,1,1,0,0,4,0.0,0.0,13,0.0,0,0,0
1,1,0,0,1,1,0,0,5,0.0,0.0,3,0.0,0,0,0
1,1,0,0,1,1,0,0,5,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,0,0
1,1,1,0,0,1,0,0,324,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,324,0.0,0.0,3,0.0,0,0,0
1,1,0,0,1,1,0,0,324,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,324,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,324,0.0,0.0,4,0.0,1,0,0
1,1,0,0,1,0,0,0,324,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,324,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,324,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,324,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,324,0.0,0.0,4,0.0,1,0,0
1,1,0,0,1,1,0,0,23,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,125,0.0,0.0,55,0.0,0,0,0
1,1,0,0,1,1,0,0,53,0.0,0.0,127,0.0,0,0,1
1,1,1,0,0,1,0,0,606,0.0,0.0,30,0.0,0,0,0
1,1,0,0,1,1,1,1,176,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,567,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,567,0.0,0.0,10,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,0,0,0,-2,0.0,0.0,2,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,1,0,0,91,0.0,0.0,10,0.0,0,0,0
1,1,0,0,1,1,0,0,162,0.0,0.0,134,0.0,0,1,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,57,0.0,0.0,24,0.0,0,1,0
1,1,0,0,1,1,0,0,38,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,57,0.0,0.0,39,0.0,0,1,0
1,1,0,0,1,1,0,0,28,0.0,0.0,0,0.0,0,0,1
1,1,0,0,1,1,0,0,5,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,5,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,5,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,5,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,5,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,5,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,29,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,29,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,1,0,0,29,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,1,0,0,29,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,1,0,0,29,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,1,0,0,29,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,1,0,0,29,0.0,0.0,2,0.0,0,0,0
0,1,0,1,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-1,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,159,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,116,0.0,0.0,12,0.0,0,1,0
1,1,0,0,1,1,0,0,3,0.0,0.0,6,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,234,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,234,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,234,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,234,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,234,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,234,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,176,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,176,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,192,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,3,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,6,0.0,0,0,0
0,1,0,0,1,0,0,0,-2,0.0,0.0,5,0.0,0,0,1
1,1,0,0,1,0,0,0,12,0.0,0.0,5,0.0,0,0,0
1,1,0,0,1,1,0,0,10,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,10,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,10,0.0,0.0,13,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,177,0.0,0.0,16,0.0,0,1,0
1,1,0,0,1,0,0,0,177,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,56,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,56,0.0,0.0,24,0.0,0,1,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,0,0,0,224,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,1,0,0,224,0.0,0.0,5,0.0,0,0,0
1,1,0,0,1,0,0,0,224,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,0,0,0,224,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,0,0,0,224,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,0,0,0,224,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,0,0,0,224,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,0,0,0,224,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,0,0,0,326,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,326,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,326,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,326,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,326,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,326,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,326,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,326,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,326,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,326,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,326,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,326,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,326,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,326,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,326,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,2,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,0,1,0,-2,0.0,0.0,0,-0.920704845814978,0,0,0
0,1,0,0,1,0,1,0,-2,0.0,0.0,0,-0.920704845814978,0,0,0
0,1,0,0,1,0,1,0,-2,0.0,0.0,0,-0.920704845814978,0,0,0
0,1,0,0,1,0,1,0,-2,0.0,0.0,0,-0.920704845814978,0,0,0
0,1,0,0,1,0,1,0,-2,0.0,0.0,0,-0.920704845814978,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,0,1,0,-2,0.0,0.0,0,-0.920704845814978,0,0,0
0,1,0,0,1,0,1,0,-2,0.0,0.0,0,-0.920704845814978,0,0,0
0,1,0,0,1,0,1,0,-2,0.0,0.0,18,-0.920704845814978,0,0,0
0,1,0,0,1,0,1,0,-2,0.0,0.0,0,-0.920704845814978,0,0,0
1,1,0,0,1,1,0,0,194,0.0,0.0,6,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,19,0.0,0,0,1
1,1,0,0,1,1,0,0,37,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,0,0,-2,0.0,0.0,39,0.0,0,0,1
0,1,0,0,1,1,0,0,-2,0.0,0.0,39,0.0,0,0,1
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,975,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,1,1,1325,0.0,0.0,1,0.0,0,0,1
1,1,0,0,1,1,0,0,1325,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,1,0,0,2176,0.0,0.0,3,0.0,0,0,0
1,1,0,0,1,1,0,0,4,0.0,0.0,4,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,1,1,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,9,0.0,0.0,60,0.0,0,0,1
1,1,0,1,0,1,0,0,0,0.0,0.0,1,0.0,0,0,0
1,1,0,1,0,1,1,1,0,0.0,0.0,1,0.0,0,0,1
1,1,0,1,0,1,0,0,0,0.0,0.0,1,0.0,0,0,0
1,1,0,1,0,1,0,0,0,0.0,0.0,1,0.0,0,0,0
1,1,0,1,0,1,0,0,0,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,1,0,0,1,0.0,0.0,3,0.0,0,0,1
1,1,0,0,1,1,0,0,1,0.0,0.0,3,0.0,0,0,0
1,1,0,0,1,1,0,0,21,0.0,0.0,11,0.0,0,0,0
1,1,0,0,1,1,0,0,21,0.0,0.0,14,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,1
1,1,1,0,0,1,0,0,5,0.0,0.0,4,0.0,0,1,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,108,0.0,0.0,7,0.0,0,1,0
1,1,0,0,1,1,0,0,108,0.0,0.0,7,0.0,0,1,0
1,1,0,0,1,0,0,0,108,0.0,0.0,7,0.0,0,1,0
1,1,0,0,1,0,0,0,-1,0.0,0.0,7,0.0,0,1,0
1,1,0,0,1,0,0,0,81,0.0,0.0,2,0.0,0,0,1
1,1,0,0,1,1,0,0,81,0.0,0.0,0,0.0,0,0,1
1,1,0,0,1,1,0,0,43,0.0,0.0,0,0.0,0,0,1
1,1,1,0,0,1,0,0,10,0.0,0.0,9,0.0,0,0,1
1,1,0,0,1,1,0,0,202,0.0,0.0,140,0.0,0,0,0
1,1,0,0,1,1,0,0,202,0.0,0.0,140,0.0,0,0,0
1,1,0,0,1,1,0,0,202,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,202,0.0,0.0,14,0.0,0,0,0
1,1,0,0,1,1,0,0,202,0.0,0.0,19,0.0,0,0,0
1,1,0,0,1,1,0,0,202,0.0,0.0,19,0.0,0,0,0
1,1,0,0,1,1,0,0,202,0.0,0.0,39,0.0,0,0,0
1,1,0,0,1,1,0,0,202,0.0,0.0,39,0.0,0,0,0
1,1,0,0,1,1,0,0,202,0.0,0.0,16,0.0,0,0,0
1,1,0,0,1,0,0,0,202,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,202,0.0,0.0,10,0.0,0,0,0
1,1,0,0,1,1,0,0,202,0.0,0.0,10,0.0,0,0,0
1,1,0,0,1,1,0,0,202,0.0,0.0,5,0.0,0,0,0
0,1,0,0,1,0,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,104,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,104,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,104,0.0,0.0,12,0.0,0,0,0
1,1,0,0,1,0,0,0,104,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,104,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,1,0.0,0,0,1
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,0,0,0,15,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,15,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,15,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,15,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,15,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,45,0.0,0.0,21,0.0,0,0,0
1,1,0,0,1,0,0,0,45,0.0,0.0,167,0.0,0,0,0
1,1,0,0,1,1,0,0,45,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,6,0.0,0,0,0
1,1,0,0,1,0,0,0,10,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,1,1,35,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,236,0.0,0.0,34,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,1,1,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,18,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,1,1,7,0.0,0.0,166,0.0,0,0,0
1,1,1,0,0,1,0,0,211,0.0,0.0,3,0.0,0,0,0
1,1,0,0,1,0,0,0,211,0.0,0.0,17,0.0,0,0,0
1,1,0,0,1,0,0,0,211,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,217,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,217,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,217,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,217,0.0,0.0,0,0.0,0,0,1
0,1,1,0,0,1,0,0,0,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,1,1,-1,0.0,0.0,2,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,1,0,0,964,0.0,0.0,6,0.0,0,0,0
1,1,0,0,1,1,0,0,964,0.0,0.0,3,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,0,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,171,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,0,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,53,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,1,0,0,2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,0,0.0,0.0,0,0.0,0,0,0
