ts,curr_pid,pid,src_cpu,dst_cpu,imbalance,src_len,src_numa_len,src_preferred_len,delta,cpu_idle,cpu_not_idle,cpu_newly_idle,same_node,prefer_src,prefer_dst,delta_faults,total_faults,dst_len,src_load,dst_load,nr_fails,cache_nice_tries,buddy_hot,throttled,p_running,test_aggressive,can_migrate,pc_0,pc_1
14601589040120415,0,34219,17,14,274,269,0,281,-14601567550029807,1,0,0,1,1,1,0,24,0,0,0,0,1,0,1,0,1284973568,0,242,259
14601589040135538,0,21709,17,14,274,269,0,281,-14601567550029807,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,242,259
14601589180269362,32791,34219,17,33,147,266,0,264,41,0,0,1,0,1,0,-20,24,0,0,0,0,2,0,0,0,1683744768,0,279,267
14601589180283789,32791,114,17,33,147,266,0,264,-14601567690178223,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1683744768,0,279,267
14601589300069730,9,34218,17,14,124,264,0,269,41,0,0,1,1,1,1,0,61,0,0,0,0,1,0,1,0,4014468352,1,249,255
14601589392130595,0,34219,17,14,89,242,0,265,-14601567901934261,1,0,0,1,1,1,0,24,0,0,0,0,1,0,1,0,1284973568,0,180,209
14601589392145738,0,114,17,14,89,242,0,265,-14601567902037743,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,180,209
14601589852124587,0,34218,17,13,89,283,0,286,-14601568361939019,1,0,0,1,1,1,0,61,0,0,0,0,1,0,1,0,1284973568,0,381,306
14601589852139637,0,21709,17,13,89,283,0,286,-14601568362036809,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,381,306
14601589856116159,0,34219,17,22,84,326,0,308,-14601568365938504,1,0,0,1,1,1,0,24,0,0,0,0,1,0,0,0,1284973568,0,504,386
14601589856135112,0,114,17,22,84,326,0,308,-14601568366024248,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,504,386
14601590112118630,0,34219,17,15,97,327,0,304,-14601568621940211,1,0,0,1,1,1,0,24,0,0,0,0,1,0,0,0,1284973568,0,456,377
14601590112133550,0,114,17,15,97,327,0,304,-14601568622027122,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,456,377
14601590140120311,0,34219,17,20,171,279,0,282,41,1,0,0,1,1,1,0,24,0,0,0,0,1,0,0,0,1284973568,1,247,267
14601590228122808,0,34218,17,15,137,281,0,276,41,1,0,0,1,1,1,0,61,0,0,0,0,1,0,0,0,1284973568,1,324,296
14601590248116976,0,34218,17,21,147,249,0,260,41,1,0,0,1,1,1,0,61,0,0,0,0,1,0,0,0,1284973568,1,194,230
14601590404130461,0,34218,17,15,98,286,0,299,-14601568913947754,1,0,0,1,1,1,0,61,0,0,0,0,1,0,0,0,1284973568,0,216,259
14601590404157527,0,114,17,15,98,286,0,299,-14601568914034227,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,216,259
14601590450993278,32440,34218,17,35,248,317,0,314,41,0,0,1,0,1,0,-43,61,0,0,0,0,2,0,0,0,3208021504,0,316,319
14601590451012485,32440,114,17,35,248,317,0,314,-14601568960904085,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,3208021504,0,316,319
14601590452117911,0,34219,17,15,102,301,0,306,-14601568961938566,1,0,0,1,1,1,0,24,0,0,0,1,1,0,0,0,1284973568,0,253,287
14601590452133184,0,114,17,15,102,301,0,306,-14601568962025175,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1284973568,0,253,287
14601590492461079,34219,34218,17,18,92,333,0,330,-14601569002368823,0,0,1,1,1,1,0,61,88,0,0,0,1,0,0,0,3380358912,0,318,327
14601590492479945,34219,114,17,18,92,333,0,330,-14601569002372520,0,0,1,1,0,0,0,0,88,0,0,0,1,0,1,1,3380358912,0,318,327
14601590493818358,34219,34218,17,18,388,333,0,330,-14601569003702557,0,0,1,1,1,1,0,61,88,0,0,0,1,0,0,0,3380358912,0,318,327
14601590493834538,34219,21709,17,18,388,333,0,330,-14601569003702557,0,0,1,1,0,0,0,0,88,0,0,0,1,0,1,1,3380358912,0,318,327
14601590629521680,46648,34218,17,9,201,244,0,261,41,0,0,1,0,1,0,-43,61,0,0,0,0,2,0,0,0,2358773760,0,253,241
14601590629540743,46648,114,17,9,201,244,0,261,-14601569139425955,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,2358773760,0,253,241
14601590629996551,32512,34218,17,11,138,244,0,261,-14601569139813527,0,0,1,0,1,0,-43,61,0,0,0,0,2,0,1,0,523608064,0,253,241
14601590630011881,32512,21709,17,11,138,244,0,261,-14601569139901895,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,523608064,0,253,241
14601590630019141,32512,34218,17,11,138,244,0,261,-14601569139813527,0,0,1,0,1,0,-43,61,0,0,0,0,2,0,1,0,523608064,0,253,241
14601590632134105,0,34219,17,18,142,231,0,253,41,1,0,0,1,1,1,0,24,78,0,0,0,1,0,0,0,1284973568,1,197,216
14601590844105015,32919,34219,17,0,138,182,0,210,41,0,0,1,0,1,0,-20,24,0,0,0,0,2,0,0,0,483982592,0,87,145
14601590844126495,32919,21709,17,0,138,182,0,210,-14601569354012250,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,483982592,0,87,145
14601591496148721,0,34218,17,18,66,233,0,239,-14601570005970605,1,0,0,1,1,1,0,61,30,0,0,0,1,0,0,0,1284973568,0,191,221
14601591496168551,0,114,17,18,66,233,0,239,-14601570006051060,1,0,0,1,0,0,0,0,30,0,0,0,1,0,1,1,1284973568,0,191,221
14601591627051510,17515,34218,17,41,78,274,0,279,-14601570136869799,0,0,1,1,1,1,0,61,0,0,0,0,0,0,0,0,3628134912,0,232,252
14601591627063349,17515,114,17,41,78,274,0,279,-14601570136953408,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3628134912,0,232,252
14601591676123069,0,34219,17,15,172,291,0,288,41,1,0,0,1,1,1,0,24,0,0,0,0,1,0,0,0,1284973568,1,307,300
14601591700093752,0,34219,17,16,92,270,0,278,-14601570209921805,1,0,0,1,1,1,0,24,0,0,0,0,1,0,0,0,1284973568,0,221,254
14601591700108475,0,114,17,16,92,270,0,278,-14601570209995961,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,221,254
14601591784489078,34168,34218,17,21,173,336,0,307,41,0,0,1,1,1,1,0,61,1,0,0,0,1,0,0,0,1397302528,1,479,386
14601591818177160,34217,34218,17,25,441,306,0,303,-14601570328081552,0,0,1,0,1,0,-43,61,0,0,0,0,2,0,0,0,113901824,0,246,289
14601591818191254,34217,21709,17,25,441,306,0,303,-14601570328081552,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,113901824,0,246,289
14601592088114312,0,34218,17,12,84,296,0,303,-14601570597930638,1,0,0,1,1,1,0,61,0,0,0,0,1,0,1,0,1284973568,0,241,278
14601592088129119,0,114,17,12,84,296,0,303,-14601570598015844,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,241,278
14601592632031400,9,32512,11,24,3,1,0,1,-14601571141932004,0,0,1,1,0,0,0,18639,0,0,0,0,1,0,1,0,4014468352,0,3,2
14601592632044614,9,32921,11,24,3,1,0,1,-14601571141932004,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,4014468352,0,3,2
14601593260130870,0,34219,17,16,164,300,0,300,41,1,0,0,1,1,1,0,24,0,0,0,0,1,0,0,0,1284973568,1,320,309
14601593312116781,0,34218,17,14,265,296,0,298,-14601571822020897,1,0,0,1,1,1,0,61,0,0,0,0,1,0,1,0,1284973568,0,254,288
14601593312131694,0,21709,17,14,265,296,0,298,-14601571822020897,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,254,288
14601593343559372,34168,34218,17,21,98,295,0,300,-14601571853384550,0,0,1,1,1,1,0,61,1,0,0,0,1,0,0,0,1397302528,0,241,279
14601593343577715,34168,114,17,21,98,295,0,300,-14601571853463090,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1397302528,0,241,279
14601594000120411,0,34219,17,14,75,209,0,220,-14601572509933666,1,0,0,1,1,1,0,24,0,0,0,0,1,0,1,0,1284973568,0,185,197
14601594000135671,0,114,17,14,75,209,0,220,-14601572510019146,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,185,197
14601594076214065,0,34219,17,42,276,220,0,224,41,1,0,0,1,1,1,0,24,0,0,0,0,1,0,0,0,1284973568,1,203,219
14601594216107215,0,34219,17,13,82,247,0,252,-14601572725926943,1,0,0,1,1,1,0,24,0,0,0,0,1,0,1,0,1284973568,0,218,240
14601594216121665,0,114,17,13,82,247,0,252,-14601572726010654,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,218,240
14601594436107910,0,34219,17,12,99,288,0,293,-14601572945926825,1,0,0,1,1,1,0,24,0,0,0,0,1,0,1,0,1284973568,0,238,268
14601594436123063,0,114,17,12,99,288,0,293,-14601572946010931,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,238,268
14601595004122438,0,34219,17,13,91,357,0,335,-14601573513938196,1,0,0,1,1,1,0,24,0,0,0,0,1,0,1,0,1284973568,0,471,396
14601595004137294,0,114,17,13,91,357,0,335,-14601573514023661,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,471,396
14601595456122625,0,34218,17,13,71,177,0,197,-14601573965930735,1,0,0,1,1,1,0,61,0,0,0,0,1,0,1,0,1284973568,0,133,151
14601595456136728,0,21709,17,13,71,177,0,197,-14601573966026956,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,133,151
14601595776110287,0,34219,17,12,87,291,0,300,-14601574285923205,1,0,0,1,1,1,0,24,0,0,0,0,1,0,1,0,1284973568,0,241,276
14601595776125260,0,114,17,12,87,291,0,300,-14601574286009460,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,241,276
14601595996131431,0,34219,17,14,163,305,0,303,41,1,0,0,1,1,1,0,24,0,0,0,0,1,0,1,0,1284973568,1,319,313
14601596064119010,0,34218,17,14,151,252,0,268,41,1,0,0,1,1,1,0,61,0,0,0,0,1,0,1,0,1284973568,1,252,242
14601596100113926,0,34218,17,18,88,258,0,268,-14601574609928542,1,0,0,1,1,1,0,61,69,0,0,0,1,0,0,0,1284973568,0,212,244
14601596100133139,0,114,17,18,88,258,0,268,-14601574610013184,1,0,0,1,0,0,0,0,69,0,0,0,1,0,1,1,1284973568,0,212,244
14601596224115472,0,34218,17,13,169,234,0,259,41,1,0,0,1,1,1,0,61,0,0,0,0,1,0,1,0,1284973568,1,161,200
14601596368113934,0,34219,17,12,85,258,0,264,-14601574877924190,1,0,0,1,1,1,0,24,0,0,0,0,1,0,1,0,1284973568,0,216,245
14601596368128564,0,114,17,12,85,258,0,264,-14601574878015919,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,216,245
14601596368136180,0,21709,17,12,85,258,0,264,-14601574877893821,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1284973568,0,216,245
14601596380126560,0,34219,17,19,210,276,0,273,41,1,0,0,1,1,1,0,24,0,0,0,0,1,0,0,0,1284973568,1,302,285
14601596740058790,9,20649,10,26,135,112,0,65,-14601575249930808,0,0,1,1,1,1,0,5,1,0,0,0,1,0,0,0,4014468352,0,236,177
14601596740076717,9,71,10,26,135,112,0,65,-14601575249930808,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,4014468352,0,236,177
14601597296116634,0,34219,17,13,160,240,0,243,-14601575805924653,1,0,0,1,1,1,0,24,0,0,0,0,1,0,1,0,1284973568,0,204,232
14601597296131811,0,21709,17,13,160,240,0,243,-14601575806016106,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,204,232
14601597320031870,9,34218,17,25,207,251,0,250,41,0,0,1,0,1,0,-43,61,0,0,0,0,2,0,0,0,4014468352,0,256,253
14601597320046197,9,21709,17,25,207,251,0,250,-14601575829932402,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,4014468352,0,256,253
14601597320053510,9,34218,17,25,207,251,0,250,41,0,0,1,0,1,0,-43,61,0,0,0,0,2,0,0,0,4014468352,0,256,253
14601597512122715,0,34219,17,13,96,302,0,310,-14601576021927751,1,0,0,1,1,1,0,24,0,0,0,0,1,0,1,0,1284973568,0,255,288
14601597512139845,0,114,17,13,96,302,0,310,-14601576022021791,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,255,288
14601597512147701,0,21709,17,13,96,302,0,310,-14601576021901844,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1284973568,0,255,288
14601597628846334,32521,34240,23,25,165,80,0,43,-14601576138741137,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,243333120,0,194,136
14601597628868691,32521,1121,23,25,165,80,0,43,-14601576138741137,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,243333120,0,194,136
14601597736476612,32440,9,40,31,96,19,0,20,16,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,3208021504,1,0,6
14601597739339941,32512,34218,17,45,44,150,0,136,-14601576249151045,0,0,1,1,1,1,0,61,16,0,0,0,1,0,0,0,523608064,0,179,168
14601597739380544,32512,114,17,45,44,150,0,136,-14601576249229136,0,0,1,1,0,0,0,0,16,0,0,0,1,0,1,1,523608064,0,179,168
14601598458307747,32440,34218,17,31,135,231,0,232,41,0,0,1,0,1,0,-43,61,0,0,0,0,2,0,0,0,3208021504,0,249,235
14601598458323407,32440,114,17,31,135,231,0,232,-14601576968204254,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,3208021504,0,249,235
14601598458650931,34111,34218,17,31,135,231,0,232,41,0,0,1,0,1,0,-43,61,0,0,0,0,2,0,0,0,2868356608,0,249,235
14601598458662741,34111,114,17,31,135,231,0,232,-14601576968548381,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,2868356608,0,249,235
14601598532144343,0,34219,17,20,129,207,0,211,41,1,0,0,1,1,1,0,15,0,0,0,0,1,0,0,0,1284973568,1,207,206
14601598604242672,0,34219,17,42,134,173,0,189,-14601577114022940,1,0,0,1,1,1,0,15,0,0,0,0,1,0,0,0,1284973568,0,109,147
14601598604257522,0,21709,17,42,134,173,0,189,-14601577114140365,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,109,147
14601598896142673,0,34218,17,16,160,288,0,289,41,1,0,0,1,1,1,0,61,0,0,0,0,1,0,0,0,1284973568,1,239,274
14601599088151681,0,34218,17,15,85,297,0,298,-14601577597934086,1,0,0,1,1,1,0,61,0,0,0,0,1,0,0,0,1284973568,0,246,283
14601599088166561,0,114,17,15,85,297,0,298,-14601577598046513,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,246,283
14601599320120746,0,34219,17,14,83,308,0,302,-14601577829927284,1,0,0,1,1,1,0,15,0,0,0,0,1,0,1,0,1284973568,0,299,307
14601599320135563,0,114,17,14,83,308,0,302,-14601577830012928,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,299,307
14601599424129274,0,34218,17,16,167,298,0,294,41,1,0,0,1,1,1,0,61,0,0,0,0,1,0,0,0,1284973568,1,326,312
14601599792211158,0,34218,17,0,169,237,0,265,41,1,0,0,0,1,0,-43,61,0,0,0,0,2,0,0,0,1284973568,0,170,198
14601599792225782,0,114,17,0,169,237,0,265,-14601578302104454,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1284973568,0,170,198
14601599836105440,42577,9,10,38,1,119,0,82,9,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,4273343232,1,72,130
14601599953035402,34168,34218,17,21,127,231,0,240,41,0,0,1,1,1,1,0,61,1,0,0,0,1,0,0,0,1397302528,1,186,216
14601599953070932,34168,114,17,21,13,231,0,240,-14601578462933911,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1397302528,0,186,216
14601600012126770,0,34218,17,13,160,288,0,271,41,1,0,0,1,1,1,0,61,0,0,0,0,1,0,1,0,1284973568,1,308,302
14601600032116839,0,34219,17,20,82,254,0,258,-14601578541922173,1,0,0,1,1,1,0,15,0,0,0,0,1,0,0,0,1284973568,0,186,227
14601600032135542,0,114,17,20,82,254,0,258,-14601578542011582,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,186,227
14601600064034468,9,34219,17,26,124,244,0,254,-14601578573920642,0,0,1,0,1,0,-11,15,91,0,0,0,2,0,0,0,4014468352,0,179,220
14601600064065545,9,114,17,26,124,244,0,254,-14601578573925725,0,0,1,0,0,0,0,0,91,0,0,0,2,0,1,1,4014468352,0,179,220
14601600180109845,0,34218,17,12,76,228,0,233,-14601578689917817,1,0,0,1,1,1,0,61,0,0,0,0,1,0,1,0,1284973568,0,192,216
14601600180124558,0,114,17,12,76,228,0,233,-14601578690002390,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,192,216
14601600228064397,5942,34218,17,9,257,248,0,246,41,0,0,1,0,1,0,-43,61,0,0,0,0,2,0,0,0,4070571520,0,258,253
14601600228083964,5942,114,17,9,257,248,0,246,-14601578737959456,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,4070571520,0,258,253
14601600228095500,124,34218,17,19,133,248,0,246,41,0,0,1,1,1,1,0,61,0,0,0,0,1,0,0,0,2493398528,1,258,253
14601600256053270,166,34218,17,26,324,273,0,260,41,0,0,1,0,1,0,-43,61,0,0,0,0,2,0,0,0,667749888,0,311,292
14601600256065198,166,114,17,26,324,273,0,260,-14601578765810202,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,667749888,0,311,292
14601600256079868,160,34218,17,25,165,281,0,265,41,0,0,1,0,1,0,-43,61,0,0,0,0,2,0,0,0,1692774144,0,321,302
14601600256094121,160,114,17,25,165,281,0,265,-14601578765972865,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1692774144,0,321,302
14601600348063943,0,34219,17,20,159,297,0,289,41,1,0,0,1,1,1,0,15,0,0,0,0,1,0,0,0,3134819584,1,309,304
14601600560445810,34168,34219,17,21,90,285,0,292,-14601579070258220,0,0,1,1,1,1,0,15,1,0,0,0,1,0,0,0,1397302528,0,285,275
14601600560463503,34168,114,17,21,90,285,0,292,-14601579070343525,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1397302528,0,285,275
14601600681929185,34168,34218,17,21,167,273,0,284,41,0,0,1,1,1,1,0,61,1,0,0,0,1,0,0,0,1397302528,1,275,268
14601600681949975,34168,114,17,21,21,273,0,284,-14601579191827576,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1397302528,0,275,268
14601600681957098,34168,21709,17,21,21,273,0,284,-14601579191716073,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1397302528,0,275,268
14601600742669442,34168,34219,17,21,180,274,0,281,-14601579252565041,0,0,1,1,1,1,0,15,0,0,0,0,1,0,0,0,1397302528,0,240,268
14601600742686469,34168,21709,17,21,180,274,0,281,-14601579252565041,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1397302528,0,240,268
14601601068740725,34217,34219,17,25,159,287,0,288,41,0,0,1,0,1,0,-11,15,0,0,0,0,2,0,0,0,113901824,0,310,295
14601601068755999,34217,114,17,25,159,287,0,288,-14601579578630253,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,113901824,0,310,295
14601601076139330,0,34218,17,16,167,300,0,296,41,1,0,0,1,1,1,0,61,0,0,0,0,1,0,0,0,1284973568,1,326,313
14601601364064643,9,20649,10,25,158,152,0,91,-14601579873926101,0,0,1,1,1,1,0,5,1,0,0,0,1,0,0,0,4014468352,0,287,227
14601601364082530,9,71,10,25,158,152,0,91,-14601579873926101,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,4014468352,0,287,227
14601601364242570,34219,20649,10,18,151,152,0,91,-14601579873926101,0,0,1,0,1,0,-1,5,76,0,0,0,2,0,0,0,3380358912,0,287,227
14601601364265190,34219,71,10,18,151,152,0,91,-14601579873926101,0,0,1,0,0,0,0,0,76,0,0,0,2,0,0,1,3380358912,0,287,227
14601601516077610,9,34218,17,23,159,281,0,267,41,0,0,1,1,1,1,0,61,0,0,0,0,1,0,0,0,4014468352,1,309,299
14601601528124980,0,34219,17,14,91,318,0,290,-14601580037930784,1,0,0,1,1,1,0,15,0,0,0,0,1,0,1,0,1284973568,0,346,347
14601601528140090,0,114,17,14,91,318,0,290,-14601580038017722,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,346,347
14601601564114199,0,34218,17,19,338,262,0,271,-14601580073998920,1,0,0,1,1,1,0,61,0,0,0,0,1,0,0,0,1284973568,0,196,230
14601601564133353,0,21709,17,19,338,262,0,271,-14601580073998920,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,196,230
14601601580113907,0,34219,17,12,79,237,0,254,-14601580089918734,1,0,0,1,1,1,0,15,0,0,0,0,1,0,1,0,1284973568,0,190,209
14601601580128070,0,114,17,12,79,237,0,254,-14601580090001981,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,190,209
14601601639507998,32791,34219,17,33,65,209,0,230,-14601580149314489,0,0,1,0,1,0,-11,15,0,0,0,0,2,0,0,0,1683744768,0,142,179
14601601639523658,32791,114,17,33,65,209,0,230,-14601580149397812,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1683744768,0,142,179
14601601756141308,0,34219,17,19,212,253,0,257,-14601580266008237,1,0,0,1,1,1,0,15,0,0,0,0,1,0,0,1,1284973568,0,249,249
14601601756160408,0,21709,17,19,212,253,0,257,-14601580265912275,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1284973568,0,249,249
14601601756175764,102,34219,17,15,212,253,0,257,-14601580266037460,0,0,1,1,1,1,0,15,0,0,0,0,1,0,0,0,4005060352,0,249,249
14601601756190364,102,21709,17,15,212,253,0,257,-14601580266037460,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,4005060352,0,249,249
14601601976117586,0,34219,17,13,94,313,0,319,-14601580485921914,1,0,0,1,1,1,0,15,0,0,0,0,1,0,1,0,1284973568,0,252,292
14601601976133136,0,114,17,13,94,313,0,319,-14601580486010970,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,252,292
14601602104106670,0,34219,17,12,87,300,0,309,-14601580613917586,1,0,0,1,1,1,0,15,0,0,0,0,1,0,1,0,1284973568,0,245,282
14601602104121177,0,114,17,12,87,300,0,309,-14601580613996344,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,245,282
14601602260126015,0,34219,17,16,163,315,0,312,41,1,0,0,1,1,1,0,15,0,0,0,0,1,0,0,0,1284973568,1,323,318
14601602260145881,0,114,17,16,11,315,0,312,-14601580770021385,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,323,318
14601602260152995,0,21709,17,16,11,315,0,312,-14601580769910260,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1284973568,0,323,318
14601602900062468,9,20649,10,11,154,147,0,87,-14601581409922991,0,0,1,1,1,1,0,5,1,0,0,0,1,0,1,0,4014468352,0,289,225
14601602900080598,9,71,10,11,154,147,0,87,-14601581409922991,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,4014468352,0,289,225
14601603092038696,9,31947,26,25,14,4,0,2,-14601581601914980,0,0,1,1,1,1,0,124,0,0,0,0,1,0,0,0,4014468352,0,15,8
14601603092056360,9,7698,26,25,14,4,0,2,-14601581601914980,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,4014468352,0,15,8
14601603560137237,0,34219,17,16,162,332,0,322,41,1,0,0,1,1,1,0,15,0,0,0,0,1,0,0,0,1284973568,1,421,356
14601603810251024,34168,34218,17,21,70,266,0,266,-14601582320062389,0,0,1,1,1,1,0,61,1,0,0,0,1,0,0,0,1397302528,0,266,267
14601603810268631,34168,114,17,21,70,266,0,266,-14601582320140031,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1397302528,0,266,267
14601604002648742,34168,34219,17,21,160,294,0,303,41,0,0,1,1,1,1,0,15,2,0,0,0,1,0,0,0,1397302528,1,297,285
14601604080127502,0,34218,17,14,163,334,0,325,41,1,0,0,1,1,1,0,61,0,0,0,0,1,0,1,0,1284973568,1,368,352
14601604264110755,0,34219,17,22,98,226,0,258,-14601582773912595,1,0,0,1,1,1,0,15,0,0,0,0,1,0,0,0,1284973568,0,101,171
14601604264129451,0,114,17,22,98,226,0,258,-14601582773998087,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,101,171
14601604286107767,34168,34218,17,21,246,313,0,299,-14601582795919076,0,0,1,1,1,1,0,61,1,0,0,0,1,0,0,0,1397302528,0,385,347
14601604286125454,34168,21709,17,21,246,313,0,299,-14601582795988116,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1397302528,0,385,347
14601604408163866,0,34219,17,18,159,282,0,291,41,1,0,0,1,1,1,0,15,67,0,0,0,1,0,0,0,1284973568,1,242,269
14601604412111704,0,34219,17,22,86,268,0,283,-14601582921912653,1,0,0,1,1,1,0,15,0,0,0,1,1,0,0,0,1284973568,0,207,245
14601604412130621,0,114,17,22,86,268,0,283,-14601582922000046,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1284973568,0,207,245
14601604624044260,9,31947,26,25,5,2,0,1,-14601583133915909,0,0,1,1,1,1,0,124,0,0,0,0,1,0,0,0,4014468352,0,5,3
14601604624061403,9,7698,26,25,5,2,0,1,-14601583133915909,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,4014468352,0,5,3
14601604884141099,0,34219,17,15,79,326,0,297,-14601583393923396,1,0,0,1,1,1,0,15,0,0,0,0,1,0,0,0,1284973568,0,475,383
14601604884156023,0,114,17,15,79,326,0,297,-14601583394025278,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,475,383
14601604915498260,1789,34218,17,47,285,226,0,249,41,0,0,1,1,1,1,0,61,1,0,0,0,1,0,0,0,1976913664,1,104,175
14601605116132244,0,34218,17,13,68,223,0,225,-14601583625911818,1,0,0,1,1,1,0,61,0,0,0,0,1,0,1,0,1284973568,0,187,214
14601605116147534,0,114,17,13,68,223,0,225,-14601583626019803,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,187,214
14601605800124006,0,34218,17,13,67,198,0,206,-14601584309911381,1,0,0,1,1,1,0,61,0,0,0,0,1,0,1,0,1284973568,0,166,184
14601605800138856,0,114,17,13,67,198,0,206,-14601584310009099,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,166,184
14601606020659487,17932,34218,17,2,255,206,0,223,41,0,0,1,0,1,0,-43,61,0,0,0,0,2,0,0,0,452950784,0,178,191
14601606020677930,17932,114,17,2,255,206,0,223,-14601584530337013,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,452950784,0,178,191
14601606626864001,38744,34218,17,16,157,316,0,311,-14601585136661366,0,0,1,1,1,1,0,61,0,0,0,0,1,0,0,0,963585024,0,316,317
14601606626878408,38744,45064,17,16,157,316,0,311,-14601585136741137,0,0,1,1,1,1,0,124,0,0,0,0,1,0,0,1,963585024,0,316,317
14601606628061980,9,34218,17,15,85,297,0,302,-14601585137868279,0,0,1,1,1,1,0,61,0,0,0,0,1,0,0,0,4014468352,0,243,280
